symbol,timeframe,signal_bartime,direction,status,skip_reason,entry_time,exit_time,entry_price,sl_price,r_result,gross_r,cost_r,bar_mae_r,bar_mfe_r,holding_bars,ambiguous_bars,tp_hits,sl_leg_hits,leg_count
US30,H4,2025-08-22 05:00:00,BUY,closed,,2025-08-22 09:00:00,2025-08-22 13:00:00,44906.5,44666.48095152457,2.0,2.0,0.0,0.05249583347668548,3.5643004396277473,2,0,"[1, 2, 3]",0,3
US30,H4,2025-09-01 02:00:00,SELL,closed,,2025-09-01 06:00:00,2025-09-02 13:00:00,45512.0,45698.26944377303,2.0,2.0,0.0,0.5239721449908,3.1373905894736565,9,0,"[1, 2, 3]",0,3
US30,H4,2025-09-04 13:00:00,BUY,closed,,2025-09-04 17:00:00,2025-09-05 17:00:00,45453.6,45195.22769188105,0.3333333333333333,0.3333333333333333,0.0,0.9482440350659043,1.2354265142573093,7,0,[1],2,3
US30,H4,2025-09-08 10:00:00,SELL,closed,,2025-09-08 14:00:00,2025-09-09 05:00:00,45328.4,45595.987511486106,-1.0,-1.0,0.0,1.1110383976773666,0.1289297837869819,5,0,[],3,3
US30,H4,2025-09-08 21:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-09-10 13:00:00,SELL,closed,,2025-09-10 17:00:00,2025-09-11 13:00:00,45489.5,45767.69446400362,-1.0,-1.0,0.0,2.191632397084852,0.3900149501126908,6,0,[],3,3
US30,H4,2025-09-11 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-09-16 09:00:00,SELL,closed,,2025-09-16 13:00:00,2025-09-17 09:00:00,45838.6,45986.52442255764,0.3333333333333333,0.3333333333333333,0.0,0.8592225529930506,1.1837125808739861,6,0,[1],2,3
US30,H4,2025-09-17 13:00:00,BUY,closed,,2025-09-17 17:00:00,2025-09-17 17:00:00,45952.1,45747.38223949844,-1.0,-1.0,0.0,1.3267046265774696,1.5831552631581673,1,1,[],3,3
US30,H4,2025-09-24 13:00:00,SELL,closed,,2025-09-24 17:00:00,2025-09-26 09:00:00,46161.1,46407.76818724086,0.3333333333333333,0.3333333333333333,0.0,0.2517552048143162,1.532017582920011,11,0,[1],2,3
US30,H4,2025-09-26 13:00:00,BUY,closed,,2025-09-26 17:00:00,2025-10-09 17:00:00,46290.3,46008.24221496313,1.0,1.0,0.0,0.8487622490856123,2.699092315074641,55,0,"[1, 2]",1,3
US30,H4,2025-10-01 01:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-10-01 13:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-10-06 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-10-08 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-10-08 17:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-10-14 13:00:00,BUY,closed,,2025-10-14 17:00:00,2025-10-17 05:00:00,46363.6,45734.00868560595,-1.0,-1.0,0.0,1.5076446867974285,0.5328853691746089,16,0,[],3,3
US30,H4,2025-10-16 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-10-17 17:00:00,BUY,closed,,2025-10-19 22:00:00,2025-10-28 09:00:00,46306.7,45826.61496629776,2.0,2.0,0.0,0.38972262592139956,3.06008289546304,40,0,"[1, 2, 3]",0,3
US30,H4,2025-10-22 17:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-10-23 21:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-10-30 01:00:00,SELL,closed,,2025-10-30 05:00:00,2025-10-30 13:00:00,47552.3,47924.473474904196,-1.0,-1.0,0.0,1.259358959207536,0.42695143720520706,3,0,[],3,3
US30,H4,2025-11-05 14:00:00,BUY,closed,,2025-11-05 18:00:00,2025-11-06 14:00:00,47377.0,47023.136081410834,-1.0,-1.0,0.0,1.6698509482285837,0.17944751262906553,6,0,[],3,3
US30,H4,2025-11-06 14:00:00,SELL,closed,,2025-11-06 18:00:00,2025-11-07 18:00:00,46894.5,47248.48901827464,0.3333333333333333,0.3333333333333333,0.0,0.5655542676882539,1.1265886211492535,7,0,[1],2,3
US30,H4,2025-11-10 07:00:00,BUY,closed,,2025-11-10 11:00:00,2025-11-12 14:00:00,47193.4,46886.47567077106,2.0,2.0,0.0,0.8203976551242428,3.9974022361871446,14,0,"[1, 2, 3]",0,3
US30,H4,2025-11-13 14:00:00,SELL,closed,,2025-11-13 18:00:00,2025-11-17 19:00:00,47754.2,48088.834678502055,2.0,2.0,0.0,0.11534967078962934,3.954461641344378,13,0,"[1, 2, 3]",0,3
US30,H4,2025-11-20 10:00:00,BUY,closed,,2025-11-20 14:00:00,2025-11-20 14:00:00,46592.2,46238.70205841143,-1.0,-1.0,0.0,2.4288684571728347,0.7598346932176085,1,0,[],3,3
US30,H4,2025-11-20 18:00:00,SELL,closed,,2025-11-20 22:00:00,2025-11-21 14:00:00,45741.0,46374.32668261669,-1.0,-1.0,0.0,1.1878545790803554,0.04863208963934369,5,0,[],3,3
US30,H4,2025-11-21 14:00:00,BUY,closed,,2025-11-21 18:00:00,2025-12-11 14:00:00,46408.3,45806.78352864017,2.0,2.0,0.0,0.5185227917282065,3.848606164959257,83,0,"[1, 2, 3]",0,3
US30,H4,2025-12-01 19:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-12-02 18:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-12-08 15:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-12-10 14:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2025-12-15 15:00:00,SELL,closed,,2025-12-15 19:00:00,2025-12-17 14:00:00,48364.2,48665.92225650716,0.3333333333333333,0.3333333333333333,0.0,0.5031117086200052,1.475860631412924,12,0,[1],2,3
US30,H4,2025-12-19 14:00:00,BUY,closed,,2025-12-19 18:00:00,2025-12-31 14:00:00,48236.5,47900.240243706394,0.3333333333333333,0.3333333333333333,0.0,0.4457863220156379,1.5910319031245095,42,0,[1],2,3
US30,H4,2025-12-29 11:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-01-02 18:00:00,BUY,closed,,2026-01-04 23:00:00,2026-01-06 14:00:00,48382.2,48065.28927365188,2.0,2.0,0.0,0.2123626447596726,3.261170777996075,11,0,"[1, 2, 3]",0,3
US30,H4,2026-01-08 02:00:00,SELL,closed,,2026-01-08 06:00:00,2026-01-08 14:00:00,48872.1,49139.79817479615,-1.0,-1.0,0.0,1.79941458460375,0.40381298857309733,3,0,[],3,3
US30,H4,2026-01-08 18:00:00,BUY,closed,,2026-01-08 22:00:00,2026-01-12 11:00:00,49336.2,49011.66514760349,-1.0,-1.0,0.0,1.0479614053422954,0.7271946241128573,10,0,[],3,3
US30,H4,2026-01-11 23:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-01-12 15:00:00,BUY,closed,,2026-01-12 19:00:00,2026-01-13 18:00:00,49534.0,49184.10897452347,-1.0,-1.0,0.0,1.3581371495676566,0.43442097376743494,7,0,[],3,3
US30,H4,2026-01-13 14:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-01-15 14:00:00,BUY,closed,,2026-01-15 18:00:00,2026-01-18 23:00:00,49483.6,49143.55636338616,-1.0,-1.0,0.0,1.4939259121525539,0.3634827613032549,8,0,[],3,3
US30,H4,2026-01-18 23:00:00,SELL,closed,,2026-01-19 03:00:00,2026-01-21 14:00:00,49010.6,49355.63142532896,1.0,1.0,0.0,0.12694495858817176,2.023004134578493,16,0,"[1, 2]",1,3
US30,H4,2026-01-21 18:00:00,BUY,closed,,2026-01-21 22:00:00,2026-01-30 14:00:00,49086.9,48548.33937222201,-1.0,-1.0,0.0,1.086414360466758,0.9699929275471499,41,0,[],3,3
US30,H4,2026-01-23 14:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-01-26 11:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-01-27 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-02-02 11:00:00,BUY,closed,,2026-02-02 15:00:00,2026-02-03 18:00:00,49071.1,48511.47507135461,0.3333333333333333,0.3333333333333333,0.0,0.4297521209109586,1.0196114768889495,8,0,[1],2,3
US30,H4,2026-02-05 10:00:00,SELL,closed,,2026-02-05 14:00:00,2026-02-06 14:00:00,49289.1,49670.17542485497,0.3333333333333333,0.3333333333333333,0.0,1.820636952026093,1.7631680139324435,7,0,[1],2,3
US30,H4,2026-02-06 14:00:00,BUY,closed,,2026-02-06 18:00:00,2026-02-11 14:00:00,49948.5,49390.985430901455,0.3333333333333333,0.3333333333333333,0.0,0.22403001988262752,1.019704293861267,18,0,[1],2,3
US30,H4,2026-02-11 18:00:00,SELL,closed,,2026-02-11 22:00:00,2026-02-23 15:00:00,50116.8,50475.77925588023,2.0,2.0,0.0,0.9064590632182978,3.760105849822013,47,0,"[1, 2, 3]",0,3
US30,H4,2026-02-17 18:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-02-19 06:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-02-20 18:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-02-23 11:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-02-24 22:00:00,BUY,closed,,2026-02-25 02:00:00,2026-02-26 22:00:00,49222.6,48920.555694735776,1.0,1.0,0.0,0.4592041550946149,2.0119564891925403,12,0,"[1, 2]",1,3
US30,H4,2026-02-27 10:00:00,SELL,closed,,2026-02-27 14:00:00,2026-03-02 19:00:00,49002.4,49351.941571690266,1.0,1.0,0.0,0.24746698820891422,2.5167249656344843,8,0,"[1, 2]",1,3
US30,H4,2026-03-04 10:00:00,BUY,closed,,2026-03-04 14:00:00,2026-03-05 14:00:00,48625.9,48161.75960659972,-1.0,-1.0,0.0,1.8832663832517649,0.49640152694338185,7,0,[],3,3
US30,H4,2026-03-05 10:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-03-10 05:00:00,BUY,closed,,2026-03-10 09:00:00,2026-03-11 21:00:00,47845.9,47176.48137976151,-1.0,-1.0,0.0,1.3992738948108348,0.558693751104142,10,0,[],3,3
US30,H4,2026-03-11 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-03-16 10:00:00,BUY,closed,,2026-03-16 14:00:00,2026-03-18 13:00:00,47132.9,46614.34017824581,-1.0,-1.0,0.0,1.2068038705409865,0.5632908446548718,13,0,[],3,3
US30,H4,2026-03-18 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-03-23 10:00:00,BUY,closed,,2026-03-23 14:00:00,2026-03-27 13:00:00,46527.1,45591.97404899875,-1.0,-1.0,0.0,1.1867920025230023,0.23440692643093197,25,0,[],3,3
US30,H4,2026-03-26 05:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-03-31 09:00:00,BUY,closed,,2026-03-31 13:00:00,2026-04-07 21:00:00,45686.9,45181.00670079533,2.0,2.0,0.0,0.4060144704879815,3.782220486035535,32,0,"[1, 2, 3]",0,3
US30,H4,2026-04-02 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-04-06 10:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-04-07 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-04-07 21:00:00,BUY,closed,,2026-04-08 01:00:00,2026-04-12 22:00:00,47507.2,46813.759896105796,0.3333333333333333,0.3333333333333333,0.0,0.2666416305628099,1.1774629061900548,18,0,[1],2,3
US30,H4,2026-04-22 17:00:00,SELL,closed,,2026-04-22 21:00:00,2026-04-23 09:00:00,49312.3,49639.296998073114,0.3333333333333333,0.3333333333333333,0.0,0.1526007892856477,1.1079612416472355,4,0,[1],2,3
US30,H4,2026-04-27 21:00:00,BUY,closed,,2026-04-28 01:00:00,2026-04-29 13:00:00,49217.9,48972.4352818336,-1.0,-1.0,0.0,1.9554745121235757,0.6811569550563671,10,0,[],3,3
US30,H4,2026-04-29 05:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-04-30 09:00:00,BUY,closed,,2026-04-30 13:00:00,2026-05-04 10:00:00,49171.4,48717.47538490297,0.3333333333333333,0.3333333333333333,0.0,0.2793415377416773,1.8073485612245048,12,0,[1],2,3
US30,H4,2026-05-04 14:00:00,SELL,closed,,2026-05-04 18:00:00,2026-05-06 05:00:00,49039.1,49478.14732226085,-1.0,-1.0,0.0,1.4397081315632128,0.2929069225107222,10,0,[],3,3
US30,H4,2026-05-05 21:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-05-08 13:00:00,SELL,closed,,2026-05-08 17:00:00,2026-05-14 05:00:00,49558.3,49860.9070479934,-1.0,-1.0,0.0,1.2650068877719804,0.8393723863481888,22,0,[],3,3
US30,H4,2026-05-11 14:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-05-12 05:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-05-12 09:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-05-12 13:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-05-12 17:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-05-13 09:00:00,SELL,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-05-13 17:00:00,BUY,skipped,cluster_open,,,,,0.0,0.0,0.0,,,0,0,[],0,0
US30,H4,2026-05-15 05:00:00,SELL,closed,,2026-05-15 09:00:00,2026-05-18 10:00:00,49752.7,50029.36575904353,1.0,1.0,0.0,0.4807244686143888,2.448441767213415,7,0,"[1, 2]",1,3
US30,H4,2026-05-20 09:00:00,BUY,closed,,2026-05-20 13:00:00,2026-05-22 09:00:00,49549.6,49211.15632034108,2.0,2.0,0.0,0.9502319568328241,3.528208891959201,12,0,"[1, 2, 3]",0,3
US30,H4,2026-05-26 13:00:00,SELL,closed,,2026-05-26 17:00:00,2026-05-27 09:00:00,50393.3,50686.057338613464,-1.0,-1.0,0.0,1.1364360721945013,0.12980033286261325,5,0,[],3,3
US30,H4,2026-05-29 01:00:00,BUY,open_at_end,,2026-05-29 05:00:00,2026-06-03 01:00:00,50723.7,50479.4381830418,1.7857688758868961,1.7857688758868961,0.0,0.22967159050323122,2.631193069811614,18,0,"[1, 2]",0,3
