"BarTime","Signal","ATR","Outcome","ComputedSL_pips","ComputedTP_pips","RequestedVolume","FinalVolume","RealizedRiskPercent","Notes"
"2026-02-10 12:30","-1","7.385388719557638","MarginCapped","7.3853887195576382","19.334947667801895","8.34","5.24","0.63","Volume yeu cau 8.34 units bi cat con 5.24 units do vuot tran MaxMarginPercent"
"2026-02-11 01:00","-1","5.852440772198302","MarginCapped","5.8524407721983023","15.321689941615155","10.70","5.33","0.50","Volume yeu cau 10.70 units bi cat con 5.33 units do vuot tran MaxMarginPercent"
"2026-02-11 12:10","1","9.60782776294186","MarginCapped","9.60782776294186","25.153293083381786","6.47","5.29","0.82","Volume yeu cau 6.47 units bi cat con 5.29 units do vuot tran MaxMarginPercent"
"2026-02-11 17:20","1","15.802978087878126","Placed","15.802978087878126","41.372196634064935","","","",""
"2026-02-12 09:40","-1","14.578950132766671","Placed","14.578950132766671","38.167691447583145","","","",""
"2026-02-12 13:30","1","6.862622315061944","MarginCapped","6.8626223150619436","17.966345220832167","9.40","5.49","0.58","Volume yeu cau 9.40 units bi cat con 5.49 units do vuot tran MaxMarginPercent"
"2026-02-12 16:30","-1","18.81926374044048","Placed","18.81926374044048","49.268832472473171","","","",""
"2026-02-13 02:50","1","7.054420255244965","MarginCapped","7.0544202552449651","18.468472228231317","9.33","5.60","0.60","Volume yeu cau 9.33 units bi cat con 5.60 units do vuot tran MaxMarginPercent"
"2026-02-13 05:40","-1","7.933740014100469","Reversal+MarginCapped","7.9337400141004686","20.770531356915026","8.28","5.59","0.68","Da dong vi the Buy so 96 truoc khi dao chieu; Volume yeu cau 8.28 units bi cat con 5.59 units do vuot tran MaxMarginPercent"
"2026-02-13 10:20","1","12.786380318813293","Placed","12.786380318813293","33.4747436746532","","","",""
"2026-02-13 16:50","1","12.558116261957485","Placed","12.558116261957485","32.877148373804694","","","",""
"2026-02-13 20:50","-1","9.890188214802073","MarginCapped","9.8901882148020732","25.892512746351827","6.44","5.42","0.84","Volume yeu cau 6.44 units bi cat con 5.42 units do vuot tran MaxMarginPercent"
"2026-02-16 04:20","1","5.376512700742765","Reversal+MarginCapped","5.3765127007427651","14.075710250544558","11.83","5.41","0.46","Da dong vi the Sell so 100 truoc khi dao chieu; Volume yeu cau 11.83 units bi cat con 5.41 units do vuot tran MaxMarginPercent"
"2026-02-17 08:00","1","14.406563531625189","Placed","14.406563531625189","37.716383325794745","","","",""
"2026-02-17 12:30","-1","7.8689697217971","MarginCapped","7.8689697217971","20.600962731664808","7.96","5.33","0.67","Volume yeu cau 7.96 units bi cat con 5.33 units do vuot tran MaxMarginPercent"
"2026-02-17 15:00","1","15.72901269914854","Placed","15.729012699148541","41.178555246370877","","","",""
"2026-02-18 02:10","-1","4.731316533760504","MarginCapped","4.7313165337605039","12.386586685384998","13.83","5.57","0.40","Volume yeu cau 13.83 units bi cat con 5.57 units do vuot tran MaxMarginPercent"
"2026-02-18 04:50","1","4.669621578088708","Reversal+MarginCapped","4.6696215780887078","12.225069291436236","14.00","5.56","0.40","Da dong vi the Sell so 105 truoc khi dao chieu; Volume yeu cau 14.00 units bi cat con 5.56 units do vuot tran MaxMarginPercent"
"2026-02-18 09:30","1","14.020281008756747","Placed","14.020281008756747","36.705095680925162","","","",""
"2026-02-18 13:40","-1","8.567975491275474","MarginCapped","8.5679754912754742","22.43095983615919","7.51","5.48","0.73","Volume yeu cau 7.51 units bi cat con 5.48 units do vuot tran MaxMarginPercent"
"2026-02-18 15:50","1","9.217908761804228","MarginCapped","9.2179087618042281","24.132485138403467","6.93","5.44","0.78","Volume yeu cau 6.93 units bi cat con 5.44 units do vuot tran MaxMarginPercent"
"2026-02-18 19:50","-1","8.282207346741073","MarginCapped","8.2822073467410728","21.682818833768128","7.65","5.39","0.70","Volume yeu cau 7.65 units bi cat con 5.39 units do vuot tran MaxMarginPercent"
"2026-02-19 05:40","-1","4.568720549881892","MarginCapped","4.5687205498818919","11.960910399590793","13.76","5.35","0.39","Volume yeu cau 13.76 units bi cat con 5.35 units do vuot tran MaxMarginPercent"
"2026-02-19 14:40","1","9.755800787636288","MarginCapped","9.7558007876362876","25.5406864620318","6.41","5.32","0.83","Volume yeu cau 6.41 units bi cat con 5.32 units do vuot tran MaxMarginPercent"
"2026-02-20 14:00","-1","9.181764696535302","MarginCapped","9.1817646965353017","24.037859975529418","6.96","5.44","0.78","Volume yeu cau 6.96 units bi cat con 5.44 units do vuot tran MaxMarginPercent"
"2026-02-20 15:00","1","20.3743685246087","Placed","20.3743685246087","53.340096797425566","","","",""
"2026-02-23 00:50","-1","9.388377821594448","MarginCapped","9.3883778215944478","24.578773136934263","6.69","5.34","0.80","Volume yeu cau 6.69 units bi cat con 5.34 units do vuot tran MaxMarginPercent"
"2026-02-23 07:20","1","10.872094658324155","MarginCapped","10.872094658324155","28.463143815492636","5.73","5.30","0.92","Volume yeu cau 5.73 units bi cat con 5.30 units do vuot tran MaxMarginPercent"
"2026-02-23 14:40","1","8.139358356585625","MarginCapped","8.1393583565856247","21.308840177541164","7.58","5.25","0.69","Volume yeu cau 7.58 units bi cat con 5.25 units do vuot tran MaxMarginPercent"
"2026-02-23 16:10","-1","9.768246096399144","MarginCapped","9.7682460963991442","25.573268280372957","6.27","5.21","0.83","Volume yeu cau 6.27 units bi cat con 5.21 units do vuot tran MaxMarginPercent"
